OrderID,ReviewID,CustomerID,DateKey,ReviewScore,ReviewCommentMessage,ReviewCreationDate,ReviewAnswerTimestamp,ReviewResponseDays
34c441b76d69e67457e0073633aeb4c0,bc9ae18952f830b7855e01e93b3b5f1d,0b1c5e7355b25ae7b5ae71fc81d47c1b,20170928,5,,2017-10-17 00:00:00,2017-10-18 05:53:08,1
680c9251875caf7afd565340a52e89f7,8d00f520e916608dc2a8cf589af21e58,c4c3372671aab4ba29e3e410ed8fc5e3,20180420,5,A entrega foi realizada muito antes do prazo informado!,2018-04-28 00:00:00,2018-04-29 02:44:02,1
ee6830242df204d5290f7c4704464b56,2e73b38ee1d433671908a0ff6625bfa1,b368cc425925f8ed96a9b3af761463a3,20180223,4,,2018-03-07 00:00:00,2018-03-09 14:51:49,2
9e9e4d3f5d27fab18087abf851da026c,f83a2d4026592cb0c27aae4d574c5499,765e79897331ee143cc7e648988ea414,20180721,2,Duas das colheres vieram rachadas!!,2018-07-25 00:00:00,2018-07-26 00:10:07,1
1abe41acd810d11da1a7ba7776728453,5330dea29a40833c9807549d2ac4e2b6,e5e2a89475690a062eefdb426046ae18,20170323,1,comprei um produto do anuncio me enviaram outro diferente.,2017-03-31 00:00:00,2017-04-07 11:38:44,7
4f0695330f3816ef294bf1f4b18f4f2e,d90d6003d35e50529615ad62c8fb3b81,a905baa530258422594f1b05615bd225,20180329,1,,2018-04-25 00:00:00,2018-04-25 04:24:43,0
40b6a430e16e22f01fcf64a0a39d8aad,7577a8f992b820934c2170d06b835c34,bf89b65c75259700abefe8c5828d7010,20180426,5,,2018-05-06 00:00:00,2018-05-10 17:06:11,4
a062c240bb299fa3f0ce55cf05ec8390,76a05fae43e7c548cf4ab37b2a0e1f07,c305a666dd035c61be69f500d3a2ea36,20180713,3,Bons produtos até hoje todos os meus pedidos recebi dentro do prazo e atenderam as expectativas,2018-07-28 00:00:00,2018-07-29 19:13:06,1
0080eebb288dba1857ccf048dfe6bdfe,d6c257cefbf86db6eb2f2178ef34137f,6dc7d8b1ac961fe9d43edb6ecadd5f10,20170811,3,"Achei o prazo bom, mas o frete o olho da cara, mas caro que o produto.",2017-08-19 00:00:00,2017-08-20 03:46:49,1
4deb2316dadf42f0daa6b8965d384ba8,d4f2c5e3ac0c8bcab6b4ca869942c538,b22ca452dbb41139048975084d8a8f1e,20170129,5,,2017-02-07 00:00:00,2017-02-10 02:46:35,3
5b16a0b742790fb2d2d775808a9d54a5,127bee1cc7a39bf94e5a8d859a504140,a7d883e36372d36485c93fd1fd7cbe9d,20170426,5,A entrega ocorreu antes do prazo... Oque me surpreendeu muito...,2017-05-05 00:00:00,2017-05-05 21:28:45,0
ef394b6ac2a7a089f6142d4449472073,8b0aa0a6f7f4dd4cdbc6a95e751e7a27,925063180f27eade14d5e059b9d4fe51,20170704,5,Boa,2017-07-28 00:00:00,2017-08-02 02:35:02,5
20a8a330c884b1e98b50397b518efc35,8474dbcbf8e632a5845bba2f92d697a2,f38f9a47f86946a481bee72088dc2b92,20180118,5,Muito bom super indico,2018-01-27 00:00:00,2018-01-30 11:24:43,3
a72a09d3c6862bd7535300edd0e6a932,27d75e4b5a12affdaeff893b16b90a74,14f9483490b8850a399998a0d4bbcff9,20170221,5,,2017-03-05 00:00:00,2017-03-05 23:44:25,0
ec8dc4f5713960055446535c7102fde9,e82b7d3cd2a2fdac81dd0bbfe18c765b,13b8e153aa2661809c32c7bbb75c2674,20170501,5,,2017-05-10 00:00:00,2017-05-11 13:58:59,1
9cc3a04136905d908a83caf612b0d7cb,db441fe75125475da4c7f5b3e7dca276,a4d93ba8bb919c884d30020492717ecb,20180507,5,,2018-05-16 00:00:00,2018-05-17 11:44:13,1
aa5d6c8f531d300ba705fa1f78e02a9c,a9a0af31f1529ffb90c0d1234b4aee6e,c0654c567bb1c55fb860c16d8fbcbbb3,20180526,5,Eu recomendo ótimo!!,2018-05-30 00:00:00,2018-06-01 16:28:24,2
35d971e053ae2a9d79f26918b35c65a3,c5a284cc388d9a7af1dc155894e4c25b,0e27562cb35ddcd081de10400d14b38b,20171206,5,,2017-12-14 00:00:00,2017-12-15 13:54:23,1
5b9714d8a4016e5add108c3ebb3c21a5,d71ef4156db87bceb15335b25d80eed1,23337549917956398498fa582924a762,20170208,4,Produto entregue no prazo e material muito bom.,,,
1778680c0dd08f2bcd27642d236a91f0,646925f8960ae3df6eaa6f8fa10b8fab,b38660d1523cef75218d24553accbd7a,20180807,4,,2018-08-18 00:00:00,2018-08-20 23:03:01,2
2ce3c61f3add382691fcad6a04f52680,307f48684bbe7c684f2092ebca30ca2a,2bb90453c5b070eeacd965903f376375,20180510,4,,2018-06-05 00:00:00,2018-06-06 17:13:48,1
c6981eae927738695c85c3528192c98b,db808bbad2ef53dd83fb035406f9bac2,c27394d633c742ecd944eff7d5e53b1d,20180123,5,Muito legal chegou antes do prazo e em perfeita ordem,2018-01-30 00:00:00,2018-01-31 10:30:54,1
693675b8c01ce4f45378b230cc1d15b9,08af337ede17837e01fbba7379f08c92,53a5f51bfd61224352810a4b5d33edae,20170816,5,,2017-08-26 00:00:00,2017-08-29 15:26:36,3
a5c29e65ba3d6d39d26e1e989f10f798,33e7ed2af2600f958a803a37e576e724,34644523e4393cbb0c7f801b9a5f3043,20171009,4,,2017-10-20 00:00:00,2017-10-23 12:44:17,3
aa62e67d7dbefd7e1331d5975f61a404,9a9162d4873a41a1b7a4a2ff2e548ba2,e6b1b2e9d776e6657e9b243fcc56502e,20180617,1,O produto recebido é diferente do especificado no site.,2018-07-03 00:00:00,2018-07-05 23:56:27,2
9b284ead0b827957b9e9ee5f48128bd5,39b194c774dbefda60f7de993e41c9be,615fbe297f3f877ee5bf7b9ff3254fdf,20180711,2,"Fiquei muito chateada, pois o produto veio quebrado! Um descaso isso",2018-07-22 00:00:00,2018-07-24 11:13:19,2
14ab59654dc1a6eed3e374b6adfbc893,d648f4441c160cc30f640c0d15ab37e8,e96452f8c0c88f5a3a9abc55e9b172f4,20180330,4,,2018-04-05 00:00:00,2018-04-05 21:40:25,0
938b0c8375c67353f8240990a0e781cc,d7a9bc943ff924532f870c20af26b816,53da9e04fa6b6b63403e3fb33c8222ad,20170514,4,,2017-05-27 00:00:00,2017-05-28 14:45:23,1
90e0a69423a77f36e6c01b0fb27b5826,148a89d964f71c7387c6191bfe6f1575,1914983150c51ae44d68f1734e3fb4df,20170423,4,,2017-05-11 00:00:00,2017-05-12 11:42:01,1
3b8163585696cb14f0e7c8183bb91339,3c5671e2dff83d594bd2bf7ca7f4983f,596115f3401ce7826f03ca7c3d81392a,20171109,5,entregue antes do prazo,2017-11-19 00:00:00,2017-11-20 15:23:37,1
b2452c55b7dd1d12fca2480a7dbde11e,62e6cd536dd49cf600c357e0e2e8fb64,1f91ccab7c2b1d4049f5383d813e6fa7,20180724,5,,2018-08-08 00:00:00,2018-08-13 11:12:14,5
abe67a843827a36b5f5c1b9e141b5531,ef2b58a38761735860371b0b778aa60f,0dfe07126bf358f2851e2a02aa46aecd,20180716,5,,2018-08-02 00:00:00,2018-08-02 16:42:03,0
52c78ab2fcf49fd1ce67211ee597483d,7fee440851177bcfcec5433f9c2197bf,f631b840468adb93e192259ece8b5c40,20171004,4,,2017-10-15 01:00:00,2017-10-17 14:10:54,2
5c54f727a59912aa9d995d04a4fa2e83,c2cf79d3cb2ad40ca3d4181437793c56,0a165647633fca8a08bab0951c4c7135,20180420,4,,2018-04-26 00:00:00,2018-04-26 21:56:43,0
185bb8598892fb8715f771ea136623d1,6cb8a084540616af784e098d80dcdf9d,c696689ac1d5b8ec661980ece878e3f3,20171130,1,,2018-01-04 00:00:00,2018-01-04 15:58:45,0
a4ec449685a17c13a7713a7dde31fba2,461c26c347cabd684a78ada80e4d9ec5,b286608a091dbc7a23c81fdd776d041b,20180425,1,Produto muito inferior ao que aparece na foto de compra.,,,
f64e2aff8ae7de23a6aaeb7b7dcf8bec,4e675a6f823e1c04a8a89794deb7bf6c,772c4f98240f0fd217f9ec388b2bfc89,20170425,5,"Muito bom, como sempre",2017-05-22 00:00:00,2017-05-22 19:03:33,0
4e2a8ecdaf9ce150d44ab12a6ea1c621,c92fe5b430e4c9dca29f742d6ccb658b,6ea3afed1e06ef8068705aac32a1cf9f,20171124,5,entrega no prazo corrreto,2017-11-28 00:00:00,2017-11-29 17:09:55,1
12cdb224996beb57ba2315faff824277,234c86bbc4e672c01e40ba92d58b23d4,a3b0c31efc374019ab3bec5af3a769eb,20170816,5,A entrega foi feita muito antes do prazo,2017-08-25 00:00:00,2017-08-26 14:02:51,1
c53079ef16fa59b2fec31f6f48dfd186,87891fe8c5f088362bff2402fcdf04d8,94ada3085d63aeb141e94cbf631078ce,20171024,1,"O produto até o momento não chegou, já passou e muito do prazo, e ninguém me da um retorno.",2017-12-07 00:00:00,2017-12-09 06:01:34,2
a7ce5e5684c181d2989559f9d54119dc,297fe4fe19a9098f8b914ee4cfdf50da,e2570e11a6faf5b6d2c16d1749fcbb39,20180506,5,,2018-05-18 00:00:00,2018-05-21 22:53:31,3
05c5f6468206cec16a8c99f231bbbe86,04ae8e6e6a355aa8bdee63b5ae0b6100,0224e997c339d3b6edb3ac3fbff60da7,20180429,3,,2018-05-08 00:00:00,2018-05-19 01:46:47,11
d08bc243bdf75320f869b3b5bdfdb9ef,69db52aec0b06c826a32e84de94653c3,49dd36f80ac4c79a0b51aee305604b0c,20171027,5,,2017-11-09 00:00:00,2017-11-14 02:50:37,5
d14da316939ad2245cd4bb898bc45a62,26ba0dca0c4d6f61bb4b6d4bea8f91bf,372f7f836207b31b28bf19651ed09d6e,20180718,5,Gostei...muito bom! E ainda chegou antes do prazo.,2018-07-26 00:00:00,2018-07-28 19:21:49,2
47852cb7df51fcfcdcf3f3f9969ac1b9,dcb137d6e210ef5a40314100091a83ea,9eadd7c343bcf2da0b502394690fba4f,20180704,4,,2018-07-13 00:00:00,2018-07-14 12:28:10,1
01d0aabab5da85da61bbd4d40882b82c,693322cf7ec57cfe33780df3b997f72c,5aa74c879595083359ded75778c85a3b,20170827,5,,2017-09-14 00:00:00,2017-09-15 01:18:58,1
c23b694adb7d7d7438e6d33f3d6c8ce8,72273907c367c9536ce304b64d8ab7b6,e856b83a3bd93a571592d7b2011c5951,20180109,5,Objeto com pequeno defeito mas que fornecedor já está enviando outro sem ônus.,,,
48340ddd156767e80ea7a05abc8a0af4,baa602576230d39eebaccbb1b7190b13,28689e72c53169610a3d6f96d729b4bd,20180527,4,,2018-06-16 00:00:00,2018-06-16 19:47:00,0
e9fd118cfbbc3ee32e556d653625271f,dfda16d91851abf4d3f7af5173e20373,5f870c404cc888022b6366af6219fbb7,20180329,1,Comprei três mantas. Só uma chegou mas consta no site que todas foram entregues.,2018-04-04 00:00:00,2018-04-05 21:44:53,1
ef45f5b9b9146357bf702bb363b16899,6c926abe82d89f7d962772b92f52c3ab,5d1ac35d928dd8d9f9d1418aba5f4579,20170409,5,"Lindaaa veio tudo certinho, no prazo, recomendo .",2017-04-18 00:00:00,2017-04-24 02:52:58,6
6753ca1ed484341d2218aaa7ddc18e20,180aa51b8f72c9a5d11d2d6f5c40cdf1,c0bad02ae7be51513d345ab98387181e,20180806,4,,2018-08-10 00:00:00,2018-08-10 21:16:41,0
a818110054e36be703fee33dc25a352d,633a1afccdc23cba88231d9da9eeb629,6a229d91be2d2807f3f0d923a7251eb5,20171228,5,,2018-01-09 00:00:00,2018-01-15 12:47:26,6
b34e0fe701f0a4fd62a44b88b142ab67,db03b06904bc8618927edd34cab89e4c,72b4434c1b3bfa28203ef23a7b4aae78,20170702,5,"",2017-07-13 00:00:00,2017-07-14 02:36:45,1
fd190164f3696146e8a668324f90edc0,935323f347fab70cbcdf8e20c5f4e005,6c4578ce47ec34cc93da19ac6e3f8534,20170601,1,Não foi entregue na minha residencia tive que buscar nos correios,2017-06-20 00:00:00,2017-06-22 12:55:23,2
2ab3c22d797ae5a4199d53021ac9e78b,20aceee72d3d16e5eb016dcbf3759ffb,084276e19165eb374ea209756511156a,20170608,5,"Recebi td certinho, boa qualidade",2017-06-21 00:00:00,2017-06-22 13:23:01,1
ee6c9efbbd90c63c4f1a545b9332032b,b183ca2b1f44f10ddee5aa899d80ffcf,7bb2e1915001b30dda3466d6c81b2265,20170204,5,,2017-02-23 00:00:00,2017-02-23 15:39:59,0
83d9d9a85946d3089b6b360120a54dcf,62867611f5b75cac7b7e6d0d36275b0b,f6417110d62f24e1b4cf5a09b62ae4be,20180427,1,Não consigo contato para saber notícias do produto.,2018-05-24 00:00:00,2018-05-30 16:57:22,6
26d9a2f9a41aeeb0b0dd16ac2ca59225,52d746858d0d24b75b34c3272e6fce25,77ecb0c9e88332432bb2b846dea32b2b,20180801,1,,2018-08-11 00:00:00,2018-08-13 03:13:48,2
132f21680dc8ddaecc8b954cefc515b9,d86c72b6a8b7e092977fb19b444c7530,f5ac2b8c0d1a52e1abbac2921da93980,20180107,1,Não recomendo essa loja pois me vendeu uma mochila q não tinha no estoque.,2018-01-26 00:00:00,2018-01-29 19:08:21,3
457ff6fc631dec2673f906c3748b24ad,13760c8de5dac99d8b5e5b3f98649886,50a00746e839a9c4a3b0504b12d11b32,20180226,5,,2018-03-09 00:00:00,2018-03-09 04:48:05,0
4563da819a589eed2f386d177b6e8135,0fe0b441cdc05342bd40cb7ac114065a,a3d57d4306ed734110dfd814aec1e5e6,20171214,5,Recebi o produto que encomendei dentro do prazo anunciado.,2017-12-28 00:00:00,2018-01-02 17:03:06,5
ec1bf6be538a31d3b13bfa67d87010ce,93f72220a2eefce8606c24ba7e121333,8468e974307cf0404f6e3d5af0ad1b9d,20180724,1,Produto já veio com defeito não funciona,2018-08-02 00:00:00,2018-08-02 13:53:14,0
0070092bb6004faafa287e5fc35971e9,1a01bc45e211acf905d4450d2767533a,399d1e628c48b7c3b6389098be566cfd,20170725,5,Muito Bom,2017-07-28 00:00:00,2017-07-31 11:10:08,3
ae1a1856425e1feb9fe7371ef9132616,59fc5a4d4e03ab81bd59957eb56e6b06,537c2a32c37a1b1803f55b255f2fce37,20180426,5,,2018-05-19 00:00:00,2018-05-22 01:32:43,3
e4107fe2ed8e28268d643047f748cad2,6a2a1d77b3f87fe3ce73336c48be9c89,bb8653cfcfbd0a92fae0ec7373ed8a3a,20180127,3,,2018-02-03 00:00:00,2018-02-06 09:27:33,3
18edb9e5b61f525f0da899c852534893,5b2967965156dcb9bb558da699c28802,0d475ec1ce439eb41eef87f144b30d3f,20170829,5,,2017-09-07 00:00:00,2017-09-09 00:57:46,2
2cb14cadfd564d88f59990e80cd4e81b,92265cb5a08b00fa4b0672b384fd79ab,8da4bc4c88bd4d9eb151bd086048f7e7,20180312,2,LOJA QUE NÃO ENTREGA PRODUTOS COMPRADOS A MAIS 20 DIAS E DIZ QUE PRECISA DE MAIS 20 DIAS.,,,
aa120c892f79c1304455344f05773ac1,742c96e106e62c7d2f808f4c7df4ca1c,e4bcd01f073e48ced2ad06ecc560fff3,20180417,5,,2018-04-26 00:00:00,2018-04-30 17:51:10,4
d3f0a3be5f46559c2cdae8e04d7e313d,0399dabe791a2a01c2b7e5fbc8d1628c,f5750e6fdff6e49842f8bf4f152d193b,20180719,1,"AINDA NÃO RECEBI O PRODUTO, GOSTARIA DE SABER QUAL O MOTIVO DA DEMORA.",2018-08-15 00:00:00,2018-08-21 03:33:16,6
49e809b11c0445fb0229f28378d3d30d,818da5f0e89be84a2158909862d228ec,a5fb3b16bcb08fb9f1290f225390b829,20170719,4,"Entrega rápida, bom produto é fácil montagem.",2017-08-01 00:00:00,2017-08-02 02:32:24,1
1710114c1a278545964b28b49d85a2a4,f1459c1926d964899c1bdd6fc7ac3a2c,fa1b9531a23ed747b30acc5ff7bf4f54,20171124,3,,2017-12-09 00:00:00,2017-12-11 10:04:54,2
f724ab745f332c12bb5b6019127ee2ff,ae7bfd47289af1f7b6868c55ae5288be,e177f911a1ecf3e1b3afec5cd8e52c57,20170219,3,O brinquedo chegou bem antes do prazo.,,,
5d3a95afbc99d6791214a10461aea2ca,a754b7b9de1ada708298142c1c5e5caa,607bfb98b36de78ff09e620965132fe8,20180515,5,,2018-05-24 00:00:00,2018-05-25 18:53:43,1
db5a21571d549b443f1b502b880e2358,e7fec4f296de23ae5b3abc6f2bed305c,55945e7471c527fc4ff7066baeb8c477,20171116,5,,2017-12-10 00:00:00,2017-12-11 15:39:56,1
41b8a729842b63f68d70c04c7f250f09,7d2f0138e6b582431e2d4444f9dbf5b0,1afb15b3e9553523d6eccae1c42ac169,20180402,5,exelente,2018-04-20 00:00:00,2018-04-21 14:46:38,1
50dca53ca33b739bef09e7933e8b380e,2a6cd5421c5c7912cdf711383f16b094,d0580aed7f303a707d93b00b84c591a7,20180714,5,Excelente,2018-07-22 00:00:00,2018-07-24 21:19:21,2
ce8690397f7d93704f8d39df619190fa,bfdd61c088e0a21613454d11e160520e,a1d1ecd237076de2d356d68e839faced,20180307,5,,2018-03-14 00:00:00,2018-03-14 21:38:15,0
1ff300a1e66c173fd9dba91d3b3db4d1,f0c7d9ad4a98346e9f4f9e4bdcc36364,9eb08c0928c156fd96e6a7a01e5a1cb2,20180730,5,,2018-08-03 00:00:00,2018-08-03 23:49:50,0
7c933084ae34df732cfb3b47968b1666,1747b2640e626aeaf7928e802bf3bb54,cf4e269e30ba0f547477c32723ec2542,20170114,1,,2017-02-24 00:00:00,2017-03-04 09:26:30,8
f354616598afd38e38fd8535d22a79f6,e964c3180d2b3ed6fb1ecca6bef96eb9,db359b7948ea66f46655176af4214978,20180202,4,Outro produto deveria vir junto ou pelo menos na mesma época,2018-02-07 00:00:00,2018-02-08 21:02:47,1
6d4cb52fc88ff9535115b7faae8c69c9,909546f7372b8a2b04f9b22cb9165975,96f7db3d99ec562e13488b381df10db4,20171214,5,,2017-12-21 00:00:00,2017-12-24 01:54:41,3
2c1c4a8d435d8080c8e01dae4d7a5af3,d6b2a6e5f38cd70bf9a6cac5c4c8e4c8,c8c4e5f83e41a1c32b287793785cf3f7,20170803,4,BOM,2017-08-19 00:00:00,2017-08-22 20:56:16,3
4e27a3667aaa54029e7fbb736175a255,8e1f4ebd6a6f89295cb505b39420bb16,615728959216e5763f67a04b25d2c442,20170610,2,,2017-06-27 00:00:00,2017-06-30 01:54:06,3
4b9359b6bad98027f7a428063413d090,f99ab798bc251c7b009baf82b4b63bda,e33050f010b28fe50cf2c93329c97076,20171024,4,,2017-11-07 00:00:00,2017-11-08 22:30:36,1
ad71363d48c02a2e93bc7f75ff187708,db94c47e48d459bacc9f1e9ca90a471a,f038ed08b8c69afe5c0ca28ef6c5325f,20180608,5,,2018-06-15 00:00:00,2018-06-18 14:25:14,3
fcf380438c697a895901151d7a333c5c,e090a8c264b25368b737f79d30ced5be,003a75d228dc67cb2918e40c2aacc4bf,20171019,3,"O cartucho parece igual/compatível, mas não encaixa perfeito na máquina. Conferi o pedido e os códigos e estão corretos, a falha é de encaixe. Por sorte encaixou noutra máquina que usa o mesmo tipo de",2017-10-27 00:00:00,2017-11-02 22:46:25,6
8c8559a212cf7c80c066afce3c87a0f3,926f5317b26345d60d7019119ada17ca,59b3d9389766991ccdfea04b38986fd2,20170917,5,gostei muito de compra no site muito bom,2017-09-27 00:00:00,2017-11-05 23:02:41,39
acf3ac1c437e8674370762c5a482b978,90b2ad5d1a442aa5578dc94edbf95296,6e49bb1c98e6dc8e904a19cca2a4b17d,20180524,4,"Preciso devolver 1 dos pedidos, pedir a mais por engano.",2018-06-09 00:00:00,2018-06-18 00:39:02,9
275c954b14ae960e2f512856c198c8fb,282491bbd940f9418838b8c751833f0e,055646e9a1d0e5ee1dbaf2f67d30a5aa,20170718,5,,2017-08-03 00:00:00,2017-08-06 00:01:46,3
b08a2ddb1cad0292d6855409d06cee93,29af755446609c368d8f1a4406a96ce3,4ed03ec6b6bb0f578528c56059228081,20180319,4,,2018-03-29 00:00:00,2018-03-29 20:13:07,0
0466015790ddd0ed7a2e65a6ca039c73,4994d97624335dd1843253bd47f494e1,bec34e289955dde2437d70e6d8be480d,20180413,4,entregue antesdo previsto,2018-04-25 00:00:00,2018-04-27 21:00:14,2
365e182cfed9e7f3b3b0bd04ce2251e2,c343b834bea093e899406f72afd92fc8,d6991eab03850ca580267c3608a42ca6,20171125,3,,2017-12-21 00:00:00,2017-12-21 23:25:27,0
6e0856753dd343c4a360ec7f6b7ebe31,5958e57f8167bf01aea401600cb4adae,5b39501b275f18a72937d3607563003d,20170502,5,,2017-05-12 00:00:00,2017-05-13 01:14:44,1
6ec704c9a120baaa6b3e162255ec684b,6ad80e6a231d76acbf99496e56e10ea9,ea493c4332b771f1c1cf1592c320f8c9,20171230,1,INFORMO QUE NÃO RECEBI MEU PRODUTO E ESTOU MUITO INSATISFEITA,2018-02-01 00:00:00,2018-02-01 10:31:54,0
30f6b446907427d28df6c87fe5ef5947,ad510e99f58e93433eec6bb875c4495f,1f2b38551248a3c7774f35b71e016ebe,20180819,4,,2018-08-29 00:00:00,2018-08-31 23:50:52,2
65a94ea3c1392f150ad232c92d64c3f8,7560ffc06ccfc01d8bb57dfc9049e881,8f0aafb785aced277e700059d4b9ace2,20171008,5,,2017-10-18 00:00:00,2017-10-19 09:07:20,1
fa4f3680ff457defcfbbc4f8e5e7e6fa,5650fa5fd147e6c040ad74567521a340,474655b3b66a0f79a3f8b4f9c68639b6,20171116,1,Não recebi o produto e foi debitado em meu cartão,2017-11-28 00:00:00,2017-11-29 01:03:55,1
fc9ad67c49c1269a2b4d3e55cc30faa4,7bf190432cdd02b9fd0b7141047360ec,8045508700bc8b3c31063230eec62913,20180430,5,,2018-05-10 00:00:00,2018-05-12 15:39:07,2
7598147ec12a15c62a1350443e7ad42f,1c6e7b994175479f2d70176e3fb72113,d9f88948b98b2570e2f689b85416ed6e,20180711,5,,2018-07-22 00:00:00,2018-07-24 17:21:56,2
30f7c25897bac24c9d57f04e7cd8903d,cd101d21b91c2944d5f1fa5d91965b02,f21ba9720adb1d11243d94fb25c8607c,20170211,5,Entrega realizada antes do prazo previsto. Produto atendeu minhas expectativas. Super indico a loja.,2017-02-22 00:00:00,2017-02-23 01:41:58,1
303a4a6b21eb42281f7da1e27d1abac4,2f4b2b3ae00f89b0314cf6d3dc71a5e7,a5072138cfe8d6f9751e2d8b6ffb70bd,20180113,5,,2018-02-01 00:00:00,2018-02-03 21:31:45,2
a6859146a0ab98919db0eb3f48940ab8,527f171f825aa6bf9ce872c6c9cf4722,ceb895511e0b3071a9dae1c936e9f218,20180515,5,,2018-05-22 00:00:00,2018-05-23 10:55:55,1
85c74bce4ecdec38e2f255fd0499870c,9c99ac9f3ab49e2083d1d4cd6c9ebbe4,c8885e58f79687064b6c2ca54626b032,20180523,5,Produto entregue antes da data estipulado,2018-06-04 00:00:00,2018-06-07 13:35:51,3
88f162df555c1ba5f45becb23b9e521b,dea399e826cc0c091d9af30f4a9ec7bf,f4496e91712e3a90cd82e287ea53c256,20180129,1,nao posso avaliar nada ate hj na recebi nada,2018-02-21 00:00:00,2018-02-21 20:50:06,0
cf04407ac40c37f0ec0e0873da74117f,062e37593a1e61de77092313b9a4e0ab,81c2f8fefacd9f04618f06ca1772586b,20171105,1,APOS O FIM DO PRAZO DE ENTREGA QUE JA ERA LONGO APARECEU UMA MENSAGEM CANCELAMENTO DO PEDIDO SENDO QUE NAO FIZ ESSE CANCELAMENTO. E AGORA??,2017-12-08 00:00:00,2017-12-08 13:28:04,0
ceac7232b482d926498ad8945b2624fd,b06187b953103aeaa047f302a533fd2a,c1db10bb02654e19f7904e2699b69fb1,20171018,1,"fiz o pedido,a compra e o pagamento de dois itens,entretanto recebi apenas 1 item. pq?",2017-11-01 00:00:00,2017-11-01 20:24:09,0
13b1842c7e0b9a22f8787450f137e66e,7c35ed79d17d4469f5780883b49ff0a3,f051af5319b6968fe90ae56977a50904,20180215,4,,2018-03-14 00:00:00,2018-03-15 12:50:09,1
32cba3ccd7c1594ef6f9bc886ae3a460,745c5e7b44572b305a52e7accaf0a029,f23196bafc986b19ef1376642e907527,20171023,5,,2017-11-02 00:00:00,2017-11-05 15:19:27,3
fa1bc00c5ff3bb7e0f2de96d76e2ee05,94048f6682d6b8775e55ffc726531181,369eb3d661e1d58298d904d8c3be17dc,20180515,3,"O produto não é igual a foto e a entrega não foi feita conforme combinado, tendo eu que retirar em uma agência. O mais está tudo bem.",2018-06-10 00:00:00,2018-06-12 23:03:57,2
e82e0697786dcef38c215ec9d2dc308a,a68a080f27ab6a0730ee6d44387b3818,1f02e9e9b0864235d4ff570a181d2c97,20180819,5,,2018-08-28 00:00:00,2018-08-29 10:28:57,1
b545ad53e8d904631211fb300ae92de8,605bce32bec84270d6eb35fcfa56efb9,0bbb36dcf7fa22399f3ca7ec6f22e077,20180403,5,,2018-04-18 00:00:00,2018-04-19 12:59:53,1
12ac7c00d4dfff0c7b8f7b3a8d6c6943,b48b08f8f08682f7244f47119524e01b,bf4a62c86fe1f911d4ebe1ab1a9ded08,20180327,5,,2018-04-17 00:00:00,2018-04-17 22:57:21,0
85ee0b549c2d6696190c17f5b9be6991,7074f2786debf8f1fa2836d61b328dd3,2f78ef832d692748084dce34b2386d99,20180319,1,Não tiveram compromisso,2018-04-20 00:00:00,2018-04-27 22:38:53,7
8770d612f74d5015ceb2d739911887a1,a2f025a5360a4b2e3ca4a1aedfeb7a26,b9bf69e7f80b95b1cf9db48e9da84163,20180705,3,,2018-07-14 00:00:00,2018-07-17 10:21:58,3
c765682ebe69c1034eba583189350fa7,b155614cac52d26f79a765b327f9ecd9,74fd68180000391e2193996e80738b1c,20171102,5,,2017-11-10 00:00:00,2017-11-10 14:37:45,0
d1f9a1aec23787e664aa0ccd55fe2fd3,8fcfa290784806172f41ec9a6bb2673a,82dd196b2b5b57785945aa2f471a35f9,20180716,5,Entrega No Prazo e Excelente produto.Valeu....,2018-07-28 00:00:00,2018-07-30 20:20:29,2
179b63fcfafb80e064370a2ce74c81f7,fbfa6533e7d2680ba2c2e049b7ef8c0d,f63db8b1515a5d3606d101d9b9cf9fe2,20180417,1,,2018-05-23 00:00:00,2018-05-23 04:47:31,0
f454701e5160f7518990fcac29a81932,7b971126bea7af83a3081b19adace965,dc47946c59cec7bb8590aadf5f667ac6,20170209,5,Comprei duas unidades. E vieram em fretes diferentes. Mas chegaram sem problemas,2017-02-19 00:00:00,2017-02-19 20:59:10,0
39a2d2aed921860a6dc914083df60891,024c91fd5a378f4f7a7171d68d713fa5,eda13191a05b989ec9f6ef52806feeee,20180507,5,,2018-05-24 00:00:00,2018-05-25 20:51:11,1
8264f3d37aec1e2076e41b2af5cd23ac,f3ca0ad7f29da23f87498bb19f632dfb,550928a8edc4e99aaf5e530c3e3759ce,20180730,3,,2018-08-04 00:00:00,2018-08-05 11:53:53,1
7866f96b0496d61749bdc8664b22119e,ecf6c47a06ff2e6c12ebe9ccaf5292c5,7ffa70f414e42f6ba3dfc7475f346ed9,20180826,5,Chegou bem antes do prazo,2018-08-31 00:00:00,2018-08-31 09:32:27,0
00a843f5a80c7aea894c558acc29f513,3440af42822145c52b3008af14b98ea1,fd967f807427c24072652b1f62d4fe47,20170901,3,"Não vem com nota fiscal, porquê???",2017-09-12 00:00:00,2017-09-13 18:56:08,1
460a278fad430b5eff0e1a768bd2b331,43c2b68c3827f1274863dae30474888c,4521ed229279c95de16ce2fb56dea907,20180715,5,,2018-07-22 00:00:00,2018-07-24 10:11:45,2
